Carl_Sandburg	ethnicity	Swedish_American
Carl_Sandburg	place_of_death	North_Carolina
Carl_Sandburg	place_of_death	Flat_Rock,_Surry_County,_North_Carolina
Harry_Turtledove	gender	male
Harry_Turtledove	nationality	American
Harry_Turtledove	place_of_birth	California
Harry_Turtledove	ethnicity	American_Jews
Harry_Turtledove	place_of_birth	Los_Angeles
Benjamin_Netanyahu	gender	male
Benjamin_Netanyahu	nationality	Israeli
Benjamin_Netanyahu	place_of_birth	Israel
Benjamin_Netanyahu	institution	MIT
Benjamin_Netanyahu	religion	Secular_Jewish_culture
Benjamin_Netanyahu	spouse	Sara_Netanyahu
Benjamin_Netanyahu	institution	Bachelor_of_Science
Benjamin_Netanyahu	institution	Master's_degree
Benjamin_Netanyahu	institution	Harvard_University
Benjamin_Netanyahu	place_of_birth	Tel_Aviv
Andrew_Inglis_Clark	gender	male
Andrew_Inglis_Clark	nationality	Scottish Australian
Andrew_Inglis_Clark	profession	Engineer
Andrew_Inglis_Clark	place_of_death	Hobart
Andrew_Inglis_Clark	place_of_birth	Tasmania
Andrew_Inglis_Clark	location	Tasmania
Andrew_Inglis_Clark	institution	University_of_Tasmania
Andrew_Inglis_Clark	religion	Unitarianism
Andrew_Inglis_Clark	place_of_death	Tasmania
Andrew_Inglis_Clark	place_of_death	Battery_Point,_Tasmania
Andrew_Inglis_Clark	place_of_birth	Hobart
Gladys_Aylward	gender	female
Gladys_Aylward	nationality	British
Gladys_Aylward	place_of_death	Taiwan
Gladys_Aylward	place_of_birth	Edmonton,_London
Gladys_Aylward	location	Taiwan
Gladys_Aylward	religion	Evangelical_Protestant
Gladys_Aylward	place_of_birth	London
A._C._Bhaktivedanta_Swami_Prabhupada	gender	male
A._C._Bhaktivedanta_Swami_Prabhupada	nationality	Indian
A._C._Bhaktivedanta_Swami_Prabhupada	place_of_death	Vrindavan
A._C._Bhaktivedanta_Swami_Prabhupada	place_of_birth	Kolkata
A._C._Bhaktivedanta_Swami_Prabhupada	religion	Gaudiya_Vaishnavism
A._C._Bhaktivedanta_Swami_Prabhupada	place_of_death	Uttar_Pradesh
A._C._Bhaktivedanta_Swami_Prabhupada	place_of_birth	Calcutta
A._C._Bhaktivedanta_Swami_Prabhupada	place_of_birth	Bengal_Presidency
A._C._Bhaktivedanta_Swami_Prabhupada	place_of_birth	British_India
A._C._Bhaktivedanta_Swami_Prabhupada	religion	Hinduism
Hernando_de_Soto	gender	male
Hernando_de_Soto	nationality	Castilian
Hernando_de_Soto	place_of_death	McArthur,_Arkansas
Hernando_de_Soto	place_of_birth	Badajoz
Hernando_de_Soto	religion	Roman_Catholicism
Hernando_de_Soto	place_of_death	Louisiana
Hernando_de_Soto	place_of_death	Mississippi_River
Hernando_de_Soto	place_of_death	Ferriday,_Louisiana
Hernando_de_Soto	place_of_birth	Crown_of_Castile
Hernando_de_Soto	place_of_birth	Barcarrota
Hernando_de_Soto	place_of_birth	Extremadura
Hernando_de_Soto	place_of_birth	Jerez_de_los_Caballeros
Erich_Honecker	gender	male
Erich_Honecker	nationality	German
Erich_Honecker	profession	Politician
Erich_Honecker	place_of_death	La_Reina
Erich_Honecker	place_of_birth	Neunkirchen,_Saarland
Erich_Honecker	spouse	Margot_Honecker
Erich_Honecker	place_of_death	Santiago,_Chile
Erich_Honecker	place_of_birth	German_Empire
Erich_Honecker	spouse	Edith_Baumann_(politician)
Anthony_Burgess	gender	male
Anthony_Burgess	nationality	English
Anthony_Burgess	place_of_death	St_John's_Wood
Anthony_Burgess	place_of_birth	Manchester
Anthony_Burgess	institution	Victoria_University_of_Manchester
Anthony_Burgess	spouse	Liana_Burgess
Anthony_Burgess	place_of_birth	Harpurhey
Anthony_Burgess	place_of_birth	Lancashire
Anthony_Burgess	place_of_death	London
Ernest_Jones	gender	male
Ernest_Jones	nationality	Welsh
Ernest_Jones	place_of_death	London
Ernest_Jones	place_of_birth	Gowerton
Ernest_Jones	institution	University_College_London
Ernest_Jones	spouse	Morfydd_Llwyn_Owen
Arkan	gender	male
Arkan	nationality	Yugoslavia
Arkan	place_of_death	Belgrade
Arkan	spouse	Ceca_(singer)
Charles_Rennie_Mackintosh	gender	male
Charles_Rennie_Mackintosh	nationality	Scottish
Charles_Rennie_Mackintosh	place_of_death	London
Charles_Rennie_Mackintosh	place_of_birth	Townhead
Charles_Rennie_Mackintosh	spouse	Margaret_Macdonald_Mackintosh
Charles_Rennie_Mackintosh	place_of_birth	Glasgow
Elizabeth_Gaskell	gender	female
Elizabeth_Gaskell	nationality	English
Elizabeth_Gaskell	place_of_death	Holybourne
Elizabeth_Gaskell	place_of_birth	London
Elizabeth_Gaskell	spouse	William_Gaskell
Elizabeth_Gaskell	place_of_death	Alton,_Hampshire
Elizabeth_Gaskell	place_of_birth	Chelsea,_London
Hermann_Zapf	gender	male
Hermann_Zapf	nationality	German
Hermann_Zapf	place_of_death	Darmstadt
Hermann_Zapf	place_of_birth	German_Empire
Hermann_Zapf	spouse	Gudrun_Zapf_von_Hesse
Hermann_Zapf	place_of_birth	Nuremberg
Andrew_Lloyd_Webber	gender	male
Andrew_Lloyd_Webber	nationality	British
Andrew_Lloyd_Webber	place_of_birth	Kensington
Andrew_Lloyd_Webber	institution	Royal_College_of_Music
Andrew_Lloyd_Webber	parents	William_Lloyd_Webber
Andrew_Lloyd_Webber	children	Imogen_Lloyd_Webber
Andrew_Lloyd_Webber	spouse	Madeleine_Gurdon
Andrew_Lloyd_Webber	institution	Westminster_School
Andrew_Lloyd_Webber	place_of_birth	London
Andrew_Lloyd_Webber	spouse	Sarah_Brightman
Edward_Witten	gender	male
Edward_Witten	nationality	American
Edward_Witten	place_of_birth	Baltimore
Edward_Witten	location	Princeton,_New_Jersey
Edward_Witten	institution	Princeton_University
Edward_Witten	spouse	Chiara_Nappi
Edward_Witten	institution	Ph.D.
Edward_Witten	institution	Brandeis_University
Edward_Witten	institution	University_of_Wisconsin,_Madison
Edward_Witten	place_of_birth	Maryland
George_Lakoff	gender	male
George_Lakoff	nationality	United States
George_Lakoff	place_of_birth	Bayonne,_New_Jersey
George_Lakoff	location	Berkeley,_California
George_Lakoff	institution	Indiana_University
George_Lakoff	spouse	Robin_Lakoff
George_Lakoff	institution	MIT
Christine_McVie	gender	female
Christine_McVie	nationality	British
Christine_McVie	place_of_birth	Bouth
Christine_McVie	spouse	John_McVie
Christine_McVie	place_of_birth	England
Christine_McVie	place_of_birth	Lancashire
Allen_G._Thurman	gender	male
Allen_G._Thurman	nationality	American
Allen_G._Thurman	profession	Secretary
Allen_G._Thurman	place_of_death	Columbus,_Ohio
Allen_G._Thurman	place_of_birth	Lynchburg,_Virginia
Allen_G._Thurman	children	Allan_W._Thurman
Carl_Woese	gender	male
Carl_Woese	nationality	United States
Carl_Woese	place_of_death	Urbana,_Illinois
Carl_Woese	place_of_birth	Syracuse,_New_York
Carl_Woese	location	Urbana,_Illinois
Carl_Woese	institution	Amherst_College
Carl_Woese	institution	Yale_University
Alfred_Kinsey	gender	male
Alfred_Kinsey	nationality	American
Alfred_Kinsey	place_of_death	Bloomington,_Indiana
Alfred_Kinsey	place_of_birth	New_Jersey
Alfred_Kinsey	institution	Bowdoin_College
Alfred_Kinsey	institution	Harvard_University
Alfred_Kinsey	place_of_death	Indiana
Alfred_Kinsey	place_of_birth	Hoboken,_New_Jersey
Alfred_Marshall	gender	male
Alfred_Marshall	nationality	British
Alfred_Marshall	place_of_death	Cambridge
Alfred_Marshall	place_of_birth	London
Alfred_Marshall	institution	St_John's_College,_Cambridge
Alfred_Marshall	place_of_birth	Clapham
Barbara_McClintock	gender	female
Barbara_McClintock	nationality	American
Barbara_McClintock	place_of_death	Huntington,_New_York
Barbara_McClintock	place_of_birth	Connecticut
Barbara_McClintock	institution	Cornell_University
Barbara_McClintock	place_of_death	New_York_(state)
Barbara_McClintock	place_of_birth	Hartford,_Connecticut
Christiaan_Huygens	gender	male
Christiaan_Huygens	nationality	Dutch
Christiaan_Huygens	place_of_death	The_Hague
Christiaan_Huygens	place_of_birth	The_Hague
Christiaan_Huygens	institution	Leiden_University
Christiaan_Huygens	institution	University_of_Angers
Christiaan_Huygens	place_of_death	Dutch_Republic
Christiaan_Huygens	place_of_birth	Dutch_Republic
Francis_Galton	gender	male
Francis_Galton	nationality	British
Francis_Galton	place_of_death	Haslemere
Francis_Galton	place_of_birth	Birmingham
Francis_Galton	institution	Trinity_College,_Cambridge
Francis_Galton	institution	King's_College_London
Francis_Galton	place_of_death	Surrey
Francis_Galton	place_of_birth	West_Midlands_(region)
Heike_Kamerlingh_Onnes	gender	male
Heike_Kamerlingh_Onnes	nationality	Netherlands
Heike_Kamerlingh_Onnes	place_of_death	Leiden
Heike_Kamerlingh_Onnes	place_of_birth	Groningen
Heike_Kamerlingh_Onnes	institution	University_of_Groningen
Heike_Kamerlingh_Onnes	institution	Heidelberg_University
Heike_Kamerlingh_Onnes	place_of_birth	Groningen_(city)
Howard_Florey	gender	male
Howard_Florey	nationality	Australian
Howard_Florey	place_of_death	Oxford
Howard_Florey	place_of_birth	Adelaide
Howard_Florey	institution	University_of_Adelaide
Howard_Florey	institution	Magdalen_College,_Oxford
Howard_Florey	place_of_birth	South_Australia
Aldo_Rossi	gender	male
Aldo_Rossi	nationality	Italian
Aldo_Rossi	place_of_death	Italy
Aldo_Rossi	place_of_birth	Italy
Aldo_Rossi	place_of_death	Milan
Aldo_Rossi	place_of_birth	Milan
Alexander_Dallas_Bache	gender	male
Alexander_Dallas_Bache	nationality	American
Alexander_Dallas_Bache	place_of_death	Newport,_Rhode_Island
Alexander_Dallas_Bache	place_of_birth	Philadelphia
Alexander_Dallas_Bache	place_of_birth	Philadelphia,_Pennsylvania
Ben_Jonson	gender	male
Ben_Jonson	nationality	English
Ben_Jonson	place_of_death	London
Ben_Jonson	place_of_birth	Westminster
Ben_Jonson	place_of_birth	City_of_Westminster
Cass_Gilbert	gender	male
Cass_Gilbert	nationality	American
Cass_Gilbert	place_of_death	Brockenhurst
Cass_Gilbert	place_of_birth	Zanesville,_Ohio
Charles_Beaumont	gender	male
Charles_Beaumont	nationality	American
Charles_Beaumont	place_of_death	Woodland_Hills,_Los_Angeles
Charles_Beaumont	place_of_birth	Chicago
Charles_Beaumont	place_of_death	Woodland_Hills,_California
Charles_Beaumont	place_of_birth	Chicago,_Illinois
Charles_Macintosh	gender	male
Charles_Macintosh	nationality	Scottish
Charles_Macintosh	place_of_death	Dunchattan
Charles_Macintosh	place_of_birth	Glasgow
Charles_Rolls	gender	male
Charles_Rolls	nationality	English born Welshman
Charles_Rolls	place_of_death	Southbourne,_Dorset
Charles_Rolls	place_of_birth	Berkeley_Square
Charles_Rolls	place_of_death	Bournemouth
Charles_Rolls	place_of_birth	Berkeley_Square_(film)
Daniel_Burnham	gender	male
Daniel_Burnham	nationality	American
Daniel_Burnham	place_of_death	German_Empire
Daniel_Burnham	place_of_birth	United_States
Daniel_Burnham	place_of_death	Heidelberg
Daniel_Burnham	place_of_birth	Henderson,_New_York
Dave_Berg_(cartoonist)	gender	male
Dave_Berg_(cartoonist)	nationality	American
Dave_Berg_(cartoonist)	place_of_death	Marina_del_Rey,_California
Dave_Berg_(cartoonist)	place_of_birth	Brooklyn
Dave_Berg_(cartoonist)	place_of_death	Marina_Del_Rey,_California
Dave_Berg_(cartoonist)	place_of_birth	New_York_City
Dayananda_Saraswati	gender	male
Dayananda_Saraswati	nationality	Indian_people
Dayananda_Saraswati	place_of_death	Ajmer
Dayananda_Saraswati	place_of_birth	Gujarat
Diana_Wynne_Jones	gender	female
Diana_Wynne_Jones	nationality	British
Diana_Wynne_Jones	place_of_death	Bristol
Diana_Wynne_Jones	place_of_birth	London
Eddie_Chapman	gender	male
Eddie_Chapman	nationality	British
Eddie_Chapman	place_of_death	St_Albans
Eddie_Chapman	place_of_birth	England
Eddie_Chapman	place_of_birth	Burnopfield
Eddie_Chapman	place_of_birth	County_Durham
Edith_Stein	gender	female
Edith_Stein	nationality	German
Edith_Stein	place_of_death	Auschwitz_concentration_camp
Edith_Stein	place_of_birth	Germany
Edith_Stein	place_of_death	General_Government
Edith_Stein	place_of_death	Q663764
Edmond_Rostand	gender	male
Edmond_Rostand	nationality	French
Edmond_Rostand	place_of_death	Paris
Edmond_Rostand	place_of_birth	Marseille
Edmund_Blunden	gender	male
Edmund_Blunden	nationality	British
Edmund_Blunden	place_of_death	Suffolk
Edmund_Blunden	place_of_birth	London
Edmund_Blunden	place_of_death	Long_Melford
Edna_Ferber	gender	female
Edna_Ferber	nationality	United States
Edna_Ferber	place_of_death	New_York_City
Edna_Ferber	place_of_birth	Kalamazoo,_Michigan
Edna_Ferber	place_of_death	New_York_City,_New_York
Edward_Albee	gender	male
Edward_Albee	nationality	American
Edward_Albee	place_of_death	Montauk,_New_York
Edward_Albee	place_of_birth	Virginia
Edward_Albee	place_of_birth	Washington,_D.C.
Edward_Teller	gender	male
Edward_Teller	nationality	--03-06
Edward_Teller	place_of_death	Stanford,_California
Edward_Teller	place_of_birth	Austria-Hungary
Edward_Teller	place_of_birth	Budapest
Eero_Saarinen	gender	male
Eero_Saarinen	nationality	Finnish, American
Eero_Saarinen	place_of_death	Ann_Arbor,_Michigan
Eero_Saarinen	place_of_birth	Grand_Duchy_of_Finland
Eero_Saarinen	place_of_birth	Kirkkonummi
Ford_Madox_Ford	gender	male
Ford_Madox_Ford	nationality	British
Ford_Madox_Ford	place_of_death	Deauville
Ford_Madox_Ford	place_of_birth	Merton_(historic_parish)
Ford_Madox_Ford	place_of_birth	London_Borough_of_Merton
Ford_Madox_Ford	place_of_birth	Surrey
Frank_Whittle	gender	male
Frank_Whittle	nationality	British
Frank_Whittle	place_of_death	Columbia,_Maryland
Frank_Whittle	place_of_birth	Coventry
Friedrich_Engels	gender	male
Friedrich_Engels	nationality	German
Friedrich_Engels	place_of_death	London
Friedrich_Engels	place_of_birth	Barmen
Friedrich_Engels	place_of_death	London,_England
Friedrich_Engels	place_of_birth	Wuppertal
Friedrich_Engels	place_of_birth	Kingdom_of_Prussia
Georg_Forster	gender	male
Georg_Forster	nationality	German
Georg_Forster	place_of_death	Paris
Georg_Forster	place_of_birth	Crown_of_the_Kingdom_of_Poland
Georg_Forster	place_of_birth	Royal_Prussia
George_Boole	gender	male
George_Boole	nationality	British
George_Boole	place_of_death	Ballintemple,_Cork
George_Boole	place_of_birth	Lincoln,_England
George_Boole	place_of_birth	Lincoln,_Lincolnshire
George_Farquhar	gender	male
George_Farquhar	nationality	Irish
George_Farquhar	place_of_death	London
George_Farquhar	place_of_birth	Derry
George_Westinghouse	gender	male
George_Westinghouse	nationality	American
George_Westinghouse	place_of_death	New_York_City
George_Westinghouse	place_of_birth	New_York
George_Westinghouse	place_of_death	New_York_(state)
George_Westinghouse	place_of_birth	Central_Bridge,_New_York
Giacomo_Leopardi	gender	male
Giacomo_Leopardi	nationality	Italian_people
Giacomo_Leopardi	place_of_death	Naples
Giacomo_Leopardi	place_of_birth	Recanati
Giacomo_Leopardi	place_of_death	Kingdom_of_the_Two_Sicilies
Giacomo_Leopardi	place_of_birth	Papal_States
Henri_Labrouste	gender	male
Henri_Labrouste	nationality	French
Henri_Labrouste	place_of_death	Fontainebleau
Henri_Labrouste	place_of_birth	Paris
Henry_Bessemer	gender	male
Henry_Bessemer	nationality	English
Henry_Bessemer	place_of_death	London
Henry_Bessemer	place_of_birth	Charlton,_Hertfordshire
Hokusai	gender	male
Hokusai	nationality	Japanese
Hokusai	place_of_death	Asakusa
Hokusai	place_of_birth	Edo
Georg_Hackl	gender	male
Georg_Hackl	nationality	German
Georg_Hackl	place_of_birth	Berchtesgaden
Georg_Hackl	location	Bavaria
Georg_Hackl	location	Bischofswiesen
Georg_Hackl	place_of_birth	Bavaria
Alec_Jeffreys	gender	male
Alec_Jeffreys	nationality	British
Alec_Jeffreys	place_of_birth	Oxford
Alec_Jeffreys	institution	University_of_Oxford
Alec_Jeffreys	place_of_birth	Oxfordshire
Amy_Tan	gender	female
Amy_Tan	nationality	American
Amy_Tan	place_of_birth	Oakland,_California
Amy_Tan	institution	San_Jose_State_University
Amy_Tan	institution	UC_Santa_Cruz
Christopher_Evans_(computer_scientist)	gender	male
Christopher_Evans_(computer_scientist)	nationality	British
Christopher_Evans_(computer_scientist)	place_of_birth	Wales
Christopher_Evans_(computer_scientist)	institution	University_College_London
Christopher_Evans_(computer_scientist)	institution	University_of_Reading
Christopher_Evans_(computer_scientist)	place_of_birth	Aberdyfi
Colin_Renfrew,_Baron_Renfrew_of_Kaimsthorn	gender	male
Colin_Renfrew,_Baron_Renfrew_of_Kaimsthorn	nationality	British
Colin_Renfrew,_Baron_Renfrew_of_Kaimsthorn	place_of_birth	Stockton-on-Tees
Colin_Renfrew,_Baron_Renfrew_of_Kaimsthorn	institution	St_John's_College,_Cambridge
Eric_Corley	gender	male
Eric_Corley	nationality	American
Eric_Corley	place_of_birth	Suffolk_County,_New_York
Eric_Corley	institution	Stony_Brook_University
Frank_Drake	gender	male
Frank_Drake	nationality	American
Frank_Drake	place_of_birth	Illinois
Frank_Drake	institution	Cornell_University
Frank_Drake	institution	Harvard_University
Frank_Drake	place_of_birth	Chicago
Daryl_Homer	gender	male
Daryl_Homer	nationality	American
Daryl_Homer	place_of_birth	Saint_Thomas,_U.S._Virgin_Islands
Maximilien_van_Haaster	gender	male
Maximilien_van_Haaster	nationality	Canada
Maximilien_van_Haaster	place_of_birth	Montreal
Monica_Aksamit	gender	female
Monica_Aksamit	nationality	American
Monica_Aksamit	place_of_birth	New_York_City
Alain_Prost	gender	male
Alain_Prost	nationality	French
Alain_Prost	place_of_birth	Lorette,_Loire
Albert_Abrams	gender	male
Albert_Abrams	nationality	American
Albert_Abrams	place_of_birth	San_Francisco
Assata_Shakur	gender	female
Assata_Shakur	nationality	American
Assata_Shakur	place_of_birth	New_York_City
Assata_Shakur	nationality	Cuban
Barry_Took	gender	male
Barry_Took	nationality	British
Barry_Took	place_of_birth	Wood_Green
Barry_Took	place_of_birth	North_London
Bruce_Nauman	gender	male
Bruce_Nauman	nationality	American
Bruce_Nauman	place_of_birth	Fort_Wayne
Bruce_Nauman	place_of_birth	Fort_Wayne,_Indiana
Bruce_Nauman	place_of_birth	Indiana
David_Zindell	gender	male
David_Zindell	nationality	American
David_Zindell	place_of_birth	Toledo,_Ohio
Eric_Heiden	gender	male
Eric_Heiden	nationality	American
Eric_Heiden	place_of_birth	Madison,_Wisconsin
Frank_Gehry	gender	male
Frank_Gehry	nationality	Canadian, American
Frank_Gehry	place_of_birth	Toronto
Gilbert_Delahaye	gender	male
Gilbert_Delahaye	nationality	Belgium
Gilbert_Delahaye	place_of_birth	Franqueville-Saint-Pierre
Graeme_Garden	gender	male
Graeme_Garden	nationality	British
Graeme_Garden	place_of_birth	Aberdeen
Graeme_Garden	place_of_birth	Aberdeenshire
Gregory_Benford	gender	male
Gregory_Benford	nationality	United States
Gregory_Benford	place_of_birth	Mobile,_Alabama
Eunice_Kennedy_Shriver	gender	female
Eunice_Kennedy_Shriver	place_of_death	Cape_Cod
Eunice_Kennedy_Shriver	place_of_birth	Brookline,_Massachusetts
Eunice_Kennedy_Shriver	institution	Stanford_University
Eunice_Kennedy_Shriver	cause_of_death	Stroke
Eunice_Kennedy_Shriver	religion	Catholic_Church
Eunice_Kennedy_Shriver	parents	Rose_Kennedy
Eunice_Kennedy_Shriver	children	Timothy_Shriver
Eunice_Kennedy_Shriver	spouse	Sargent_Shriver
Eunice_Kennedy_Shriver	place_of_death	Hyannis,_Massachusetts
Eunice_Kennedy_Shriver	children	Anthony_Shriver
Eunice_Kennedy_Shriver	children	Bobby_Shriver
Eunice_Kennedy_Shriver	children	Mark_Shriver
Eunice_Kennedy_Shriver	children	Maria_Shriver
Eunice_Kennedy_Shriver	parents	Joseph_P._Kennedy,_Sr.
Gary_Cooper	gender	male
Gary_Cooper	place_of_death	California
Gary_Cooper	place_of_birth	Helena,_Montana
Gary_Cooper	institution	Grinnell_College
Gary_Cooper	cause_of_death	Prostate_cancer
Gary_Cooper	religion	Catholic_Church
Gary_Cooper	spouse	Veronica_Cooper
Gary_Cooper	place_of_death	Los_Angeles
Gary_Cooper	religion	Episcopal_Church_(United_States)
Gary_Cooper	place_of_death	Beverly_Hills,_California
Harry_Houdini	gender	male
Harry_Houdini	place_of_death	Detroit
Harry_Houdini	place_of_birth	Budapest
Harry_Houdini	cause_of_death	Peritonitis
Harry_Houdini	religion	Judaism
Harry_Houdini	spouse	Bess_Houdini
Harry_Houdini	place_of_birth	Austria-Hungary
Harriet_Tubman	gender	female
Harriet_Tubman	place_of_death	Auburn,_New_York
Harriet_Tubman	place_of_birth	Dorchester_County,_Maryland
Harriet_Tubman	location	Auburn,_New_York
Harriet_Tubman	cause_of_death	Pneumonia
Harriet_Tubman	religion	Christianity
Barbara_Stanwyck	gender	female
Barbara_Stanwyck	place_of_death	Santa_Monica,_California
Barbara_Stanwyck	place_of_birth	New_York_City
Barbara_Stanwyck	cause_of_death	Congestive_heart_failure
Barbara_Stanwyck	religion	Roman_Catholicism
Barbara_Stanwyck	place_of_birth	Brooklyn,_New_York
Barbara_Stanwyck	cause_of_death	Chronic_obstructive_pulmonary_disease
Barbara_Stanwyck	religion	Dutch_Reformed_Church
Henry_Fonda	gender	male
Henry_Fonda	place_of_death	California
Henry_Fonda	place_of_birth	Grand_Island,_Nebraska
Henry_Fonda	institution	University_of_Minnesota
Henry_Fonda	cause_of_death	Heart_disease
Henry_Fonda	children	Peter_Fonda
Henry_Fonda	spouse	Susan_Blanchard_(socialite)
Henry_Fonda	children	Jane_Fonda
Henry_Fonda	place_of_death	Los_Angeles
Henry_Fonda	spouse	1957_in_film
Henry_Fonda	place_of_birth	Nebraska
Henry_Fonda	spouse	Margaret_Sullavan
Henry_Fonda	spouse	Frances_Ford_Seymour
Henry_Fonda	spouse	Afdera_Franchetti
Henry_Fonda	spouse	1982_in_film
Clark_Gable	gender	male
Clark_Gable	place_of_death	Los_Angeles
Clark_Gable	place_of_birth	Cadiz,_Ohio
Clark_Gable	cause_of_death	Coronary_thrombosis
Clark_Gable	children	Judy_Lewis
Clark_Gable	spouse	Sylvia_Ashley
Clark_Gable	place_of_death	Los_Angeles,_California
Clark_Gable	spouse	Kay_Williams
Clark_Gable	spouse	Josephine_Dillon
Clark_Gable	spouse	Carole_Lombard
Buster_Keaton	gender	male
Buster_Keaton	place_of_death	Woodland_Hills,_Los_Angeles
Buster_Keaton	place_of_birth	Piqua,_Kansas
Buster_Keaton	cause_of_death	Lung_cancer
Buster_Keaton	parents	Joe_Keaton
Buster_Keaton	spouse	Natalie_Talmadge
Buster_Keaton	parents	Myra_Keaton
Ava_Gardner	gender	female
Ava_Gardner	place_of_death	London
Ava_Gardner	place_of_birth	Smithfield,_North_Carolina
Ava_Gardner	location	Ennismore_Gardens
Ava_Gardner	institution	Barton_College
Ava_Gardner	cause_of_death	Pneumonia
Ava_Gardner	spouse	Artie_Shaw
Ava_Gardner	place_of_death	Westminster
Ava_Gardner	place_of_birth	North_Carolina
Ava_Gardner	spouse	Mickey_Rooney
Ava_Gardner	spouse	Frank_Sinatra
Alan_Rickman	gender	male
Alan_Rickman	place_of_death	London
Alan_Rickman	place_of_birth	Hammersmith
Alan_Rickman	institution	Royal_Academy_of_Dramatic_Art
Alan_Rickman	cause_of_death	Pancreatic_cancer
Alan_Rickman	spouse	Rima_Horton
Alan_Rickman	place_of_birth	London
Dudley_Moore	gender	male
Dudley_Moore	place_of_death	Plainfield,_New_Jersey
Dudley_Moore	place_of_birth	London
Dudley_Moore	cause_of_death	Pneumonia
Dudley_Moore	spouse	Tuesday_Weld
Dudley_Moore	cause_of_death	Progressive_supranuclear_palsy
Dudley_Moore	place_of_birth	Hammersmith
Dudley_Moore	spouse	Suzy_Kendall
Ella_Fitzgerald	gender	female
Ella_Fitzgerald	place_of_death	Beverly_Hills,_California
Ella_Fitzgerald	place_of_birth	Newport_News,_Virginia
Ella_Fitzgerald	cause_of_death	Diabetes_mellitus
